State,District,Year,Crop,Season,Yield,Soil_Mois,Soil_Temp
Karnataka,Chikmagalur,2016,Soyabean,Kharif,1.08,70,24.15
Karnataka,Chikmagalur,2016,Soyabean,Rabi,1.5,74,23.13
Karnataka,Chikmagalur,2016,Sunflower,Kharif,0.84,67,23.57
Karnataka,Chikmagalur,2016,Sunflower,Rabi,0.79,63,25.93
Karnataka,Chikmagalur,2016,Urad,Kharif,0.23,65,25.03
Karnataka,Chikmagalur,2016,Urad,Rabi,0.5,66,24.04
Karnataka,Chikmagalur,2017,Arhar_Tur,Kharif,0.95,65,25.03
Karnataka,Chikmagalur,2017,Arhar_Tur,Rabi,0.11,73,24.58
Karnataka,Chikmagalur,2017,Bajra,Kharif,1.16,66,25.82
Karnataka,Chikmagalur,2017,Bajra,Rabi,0.12,74,23.13
Karnataka,Chikmagalur,2017,Castor_Seed,Kharif,0.65,66,24.15
Karnataka,Chikmagalur,2017,Castor_Seed,Rabi,1.91,63,25.93
Karnataka,Chikmagalur,2017,Cotton,Kharif,2.07,65,24.15
Karnataka,Chikmagalur,2017,Cotton,Rabi,0.77,66,24.04
Karnataka,Chikmagalur,2017,Cowpea,Kharif,0.23,65,23.57
Karnataka,Chikmagalur,2017,Cowpea,Rabi,0.48,73,24.58
Karnataka,Chikmagalur,2017,Dry_Chillies,Kharif,1.4,70,25.82
Karnataka,Chikmagalur,2017,Dry_Chillies,Rabi,1.96,74,23.13
Karnataka,Chikmagalur,2017,Groundnut,Kharif,1.02,67,25.82
Karnataka,Chikmagalur,2017,Groundnut,Rabi,2.16,63,25.93
Karnataka,Chikmagalur,2017,Horse_Gram,Kharif,0.77,65,25.03
Karnataka,Chikmagalur,2017,Horse_Gram,Rabi,0.84,66,24.04
Karnataka,Chikmagalur,2017,Jowar,Kharif,0.83,67,24.15
Karnataka,Chikmagalur,2017,Jowar,Rabi,0.88,73,24.58
Karnataka,Chikmagalur,2017,Maize,Kharif,2.96,65,25.82
Karnataka,Chikmagalur,2017,Maize,Rabi,3.28,74,23.13
Karnataka,Chikmagalur,2017,Moong_Green_Gram,Kharif,0.09,66,25.82
Karnataka,Chikmagalur,2017,Moong_Green_Gram,Rabi,0.26,63,25.93
Karnataka,Chikmagalur,2017,Onion,Kharif,7.52,70,24.15
Karnataka,Chikmagalur,2017,Onion,Rabi,11.59,66,24.04
Karnataka,Chikmagalur,2017,Potato,Kharif,10.67,67,24.15
Karnataka,Chikmagalur,2017,Potato,Rabi,15.87,73,24.58
Karnataka,Chikmagalur,2017,Ragi,Kharif,1.37,70,25.82
Karnataka,Chikmagalur,2017,Ragi,Rabi,1.42,74,23.13
Karnataka,Chikmagalur,2017,Rice,Kharif,2.39,67,25.03
Karnataka,Chikmagalur,2017,Rice,Rabi,2.57,63,25.93
Karnataka,Chikmagalur,2017,Sesamum,Kharif,0.68,66,25.82
Karnataka,Chikmagalur,2017,Sesamum,Rabi,1.55,66,24.04
Karnataka,Chikmagalur,2017,Soyabean,Kharif,1.08,67,24.15
Karnataka,Chikmagalur,2017,Soyabean,Rabi,1.32,73,24.58
Karnataka,Chikmagalur,2017,Sunflower,Kharif,0.64,66,25.03
Karnataka,Chikmagalur,2017,Sunflower,Rabi,0.79,74,23.13
Karnataka,Chikmagalur,2017,Urad,Kharif,0.16,66,24.15
Karnataka,Chikmagalur,2017,Urad,Rabi,0.5,63,25.93
Karnataka,Chikmagalur,2018,Arhar_Tur,Kharif,0.61,66,25.03
Karnataka,Chikmagalur,2018,Arhar_Tur,Rabi,0.17,66,24.04
Karnataka,Chikmagalur,2018,Bajra,Kharif,0.91,70,25.82
Karnataka,Chikmagalur,2018,Bajra,Rabi,0.12,73,24.58
Karnataka,Chikmagalur,2018,Castor_Seed,Kharif,0.57,66,23.57
Karnataka,Chikmagalur,2018,Castor_Seed,Rabi,1.65,74,23.13
Karnataka,Chikmagalur,2018,Cotton,Kharif,1.64,67,25.03
Karnataka,Chikmagalur,2018,Cotton,Rabi,0.77,63,25.93
Karnataka,Chikmagalur,2018,Cowpea,Kharif,0.38,65,23.57
Karnataka,Chikmagalur,2018,Cowpea,Rabi,0.48,66,24.04
Karnataka,Chikmagalur,2018,Dry_Chillies,Kharif,1.13,65,24.15
Karnataka,Chikmagalur,2018,Dry_Chillies,Rabi,2.1,73,24.58
Karnataka,Chikmagalur,2018,Groundnut,Kharif,1.05,70,23.57
Karnataka,Chikmagalur,2018,Groundnut,Rabi,2.16,74,23.13
Karnataka,Chikmagalur,2018,Horse_Gram,Kharif,0.76,67,23.57
Karnataka,Chikmagalur,2018,Horse_Gram,Rabi,0.8,63,25.93
Karnataka,Chikmagalur,2018,Jowar,Kharif,1.02,65,25.82
Karnataka,Chikmagalur,2018,Jowar,Rabi,0.86,66,24.04
Karnataka,Chikmagalur,2018,Maize,Kharif,2.93,70,24.15
Karnataka,Chikmagalur,2018,Maize,Rabi,3.28,73,24.58
Karnataka,Chikmagalur,2018,Moong_Green_Gram,Kharif,0.3,65,24.15
Karnataka,Chikmagalur,2018,Moong_Green_Gram,Rabi,0.26,74,23.13
Karnataka,Chikmagalur,2018,Onion,Kharif,10.11,66,23.57
Karnataka,Chikmagalur,2018,Onion,Rabi,11.59,63,25.93
Karnataka,Chikmagalur,2018,Potato,Kharif,11.69,65,24.15
Karnataka,Chikmagalur,2018,Potato,Rabi,15.87,66,24.04
Karnataka,Chikmagalur,2018,Ragi,Kharif,1.22,67,23.57
Karnataka,Chikmagalur,2018,Ragi,Rabi,1.42,73,24.58
Karnataka,Chikmagalur,2018,Rice,Kharif,2.41,66,25.03
Karnataka,Chikmagalur,2018,Rice,Rabi,2.57,74,23.13
Karnataka,Chikmagalur,2018,Sesamum,Kharif,0.88,66,24.15
Karnataka,Chikmagalur,2018,Sesamum,Rabi,1.63,63,25.93
Karnataka,Chikmagalur,2018,Soyabean,Kharif,1,65,25.82
Karnataka,Chikmagalur,2018,Soyabean,Rabi,1.44,66,24.04
Karnataka,Chikmagalur,2018,Sunflower,Kharif,0.72,67,23.57
Karnataka,Chikmagalur,2018,Sunflower,Rabi,0.79,73,24.58
Karnataka,Chikmagalur,2018,Urad,Kharif,0.24,67,25.82
Karnataka,Chikmagalur,2018,Urad,Rabi,0.5,74,23.13
Karnataka,Chikmagalur,2019,Arhar_Tur,Kharif,0.69,67,25.82
Karnataka,Chikmagalur,2019,Arhar_Tur,Rabi,0.19,63,25.93
Karnataka,Chikmagalur,2019,Bajra,Kharif,1.09,70,25.03
Karnataka,Chikmagalur,2019,Bajra,Rabi,0.12,66,24.04
Karnataka,Chikmagalur,2019,Castor_Seed,Kharif,0.92,65,25.82
Karnataka,Chikmagalur,2019,Castor_Seed,Rabi,2.01,73,24.58
Karnataka,Chikmagalur,2019,Cotton,Kharif,1.9,66,25.82
Karnataka,Chikmagalur,2019,Cotton,Rabi,0.8,74,23.13
Karnataka,Chikmagalur,2019,Cowpea,Kharif,0.28,66,23.57
Karnataka,Chikmagalur,2019,Cowpea,Rabi,0.5,63,25.93
Karnataka,Chikmagalur,2019,Dry_Chillies,Kharif,1.13,70,24.15
Karnataka,Chikmagalur,2019,Dry_Chillies,Rabi,2.1,66,24.04
Karnataka,Chikmagalur,2019,Groundnut,Kharif,1.07,67,23.57
Karnataka,Chikmagalur,2019,Groundnut,Rabi,2.16,73,24.58
Karnataka,Chikmagalur,2019,Horse_Gram,Kharif,1,65,25.03
Karnataka,Chikmagalur,2019,Horse_Gram,Rabi,1.04,74,23.13
Karnataka,Chikmagalur,2019,Jowar,Kharif,0.82,66,25.03
Karnataka,Chikmagalur,2019,Jowar,Rabi,0.82,63,25.93
Karnataka,Chikmagalur,2019,Maize,Kharif,2.99,65,25.03
Karnataka,Chikmagalur,2019,Maize,Rabi,3.46,66,24.04
Karnataka,Chikmagalur,2019,Moong_Green_Gram,Kharif,0.19,66,25.03
Karnataka,Chikmagalur,2019,Moong_Green_Gram,Rabi,0.25,73,24.58
Karnataka,Chikmagalur,2019,Onion,Kharif,9.17,65,24.15
Karnataka,Chikmagalur,2019,Onion,Rabi,13.94,74,23.13
Karnataka,Chikmagalur,2019,Potato,Kharif,8.35,65,25.03
Karnataka,Chikmagalur,2019,Potato,Rabi,15.49,63,25.93
Karnataka,Chikmagalur,2019,Ragi,Kharif,1.3,70,25.82
Karnataka,Chikmagalur,2019,Ragi,Rabi,1.42,66,24.04
Karnataka,Chikmagalur,2019,Rice,Kharif,2.52,66,24.15
Karnataka,Chikmagalur,2019,Rice,Rabi,2.57,73,24.58
Karnataka,Chikmagalur,2019,Sesamum,Kharif,0.91,70,25.03
Karnataka,Chikmagalur,2019,Sesamum,Rabi,1.61,74,23.13
Karnataka,Chikmagalur,2019,Soyabean,Kharif,1.13,70,25.82
Karnataka,Chikmagalur,2019,Soyabean,Rabi,1.6,63,25.93
Karnataka,Chikmagalur,2019,Sunflower,Kharif,0.94,67,23.57
Karnataka,Chikmagalur,2019,Sunflower,Rabi,0.79,66,24.04
Karnataka,Chikmagalur,2019,Urad,Kharif,0.2,70,25.82
Karnataka,Chikmagalur,2019,Urad,Rabi,0.5,73,24.58
Karnataka,Chikmagalur,2020,Arhar_Tur,Kharif,0.76,67,25.82
Karnataka,Chikmagalur,2020,Arhar_Tur,Rabi,0.23,74,23.13
Karnataka,Chikmagalur,2020,Bajra,Kharif,1.45,70,25.03
Karnataka,Chikmagalur,2020,Bajra,Rabi,0.16,63,25.93
Karnataka,Chikmagalur,2020,Castor_Seed,Kharif,0.91,67,25.03
Karnataka,Chikmagalur,2020,Castor_Seed,Rabi,3.87,66,24.04
Karnataka,Chikmagalur,2020,Cotton,Kharif,5.93,65,25.03
Karnataka,Chikmagalur,2020,Cotton,Rabi,0.67,73,24.58
Karnataka,Chikmagalur,2020,Cowpea,Kharif,0.34,70,24.15
Karnataka,Chikmagalur,2020,Cowpea,Rabi,0.6,74,23.13
Karnataka,Chikmagalur,2020,Dry_Chillies,Kharif,1.67,70,25.03
Karnataka,Chikmagalur,2020,Dry_Chillies,Rabi,2.1,63,25.93
Karnataka,Chikmagalur,2020,Groundnut,Kharif,1.14,66,24.15
Karnataka,Chikmagalur,2020,Groundnut,Rabi,2.16,66,24.04
Karnataka,Chikmagalur,2020,Horse_Gram,Kharif,0.69,66,25.03
Karnataka,Chikmagalur,2020,Horse_Gram,Rabi,0.97,73,24.58
Karnataka,Chikmagalur,2020,Jowar,Kharif,1.14,66,24.15
Karnataka,Chikmagalur,2020,Jowar,Rabi,1.09,74,23.13
Karnataka,Chikmagalur,2020,Maize,Kharif,3.28,70,25.03
Karnataka,Chikmagalur,2020,Maize,Rabi,3.69,63,25.93
Karnataka,Chikmagalur,2020,Moong_Green_Gram,Kharif,0.29,66,24.15
Karnataka,Chikmagalur,2020,Moong_Green_Gram,Rabi,0.26,66,24.04
Karnataka,Chikmagalur,2020,Onion,Kharif,6.4,65,23.57
Karnataka,Chikmagalur,2020,Onion,Rabi,12.5,73,24.58
Karnataka,Chikmagalur,2020,Potato,Kharif,7.81,70,25.82
Karnataka,Chikmagalur,2020,Potato,Rabi,18.78,74,23.13
Karnataka,Chikmagalur,2020,Ragi,Kharif,1.22,66,25.03
Karnataka,Chikmagalur,2020,Ragi,Rabi,1.54,63,25.93
Karnataka,Chikmagalur,2020,Rice,Kharif,2.67,70,23.57
Karnataka,Chikmagalur,2020,Rice,Rabi,2.57,66,24.04
Karnataka,Chikmagalur,2020,Sesamum,Kharif,1.11,67,24.15
Karnataka,Chikmagalur,2020,Sesamum,Rabi,1.64,73,24.58
Karnataka,Chikmagalur,2020,Soyabean,Kharif,1.21,66,25.82
Karnataka,Chikmagalur,2020,Soyabean,Rabi,1.54,74,23.13
Karnataka,Chikmagalur,2020,Sunflower,Kharif,0.95,66,24.15
Karnataka,Chikmagalur,2020,Sunflower,Rabi,0.79,63,25.93
Karnataka,Chikmagalur,2020,Urad,Kharif,0.29,65,23.57
Karnataka,Chikmagalur,2020,Urad,Rabi,0.5,66,24.04
Karnataka,Chikmagalur,2021,Arhar_Tur,Kharif,0.66,65,24.15
Karnataka,Chikmagalur,2021,Arhar_Tur,Rabi,0.15,73,24.58
Karnataka,Chikmagalur,2021,Bajra,Kharif,1.14,70,23.57
Karnataka,Chikmagalur,2021,Bajra,Rabi,0.14,74,23.13
Karnataka,Chikmagalur,2021,Castor_Seed,Kharif,0.91,67,24.15
Karnataka,Chikmagalur,2021,Castor_Seed,Rabi,2.45,63,25.93
Karnataka,Chikmagalur,2021,Cotton,Kharif,2.65,70,24.15
Karnataka,Chikmagalur,2021,Cotton,Rabi,0.8,66,24.04
Karnataka,Chikmagalur,2021,Cowpea,Kharif,0.36,70,25.03
Karnataka,Chikmagalur,2021,Cowpea,Rabi,0.64,73,24.58
Karnataka,Chikmagalur,2021,Dry_Chillies,Kharif,1.06,67,25.03
Karnataka,Chikmagalur,2021,Dry_Chillies,Rabi,2.1,74,23.13
Karnataka,Chikmagalur,2021,Groundnut,Kharif,1.11,67,24.15
Karnataka,Chikmagalur,2021,Groundnut,Rabi,2.16,63,25.93
Karnataka,Chikmagalur,2021,Horse_Gram,Kharif,0.62,66,25.82
Karnataka,Chikmagalur,2021,Horse_Gram,Rabi,0.96,66,24.04
Karnataka,Chikmagalur,2021,Jowar,Kharif,0.49,70,25.82
Karnataka,Chikmagalur,2021,Jowar,Rabi,1.08,73,24.58
Karnataka,Chikmagalur,2021,Maize,Kharif,2.7,67,25.82
Karnataka,Chikmagalur,2021,Maize,Rabi,3.63,74,23.13
Karnataka,Chikmagalur,2021,Moong_Green_Gram,Kharif,0.39,65,24.15
Karnataka,Chikmagalur,2021,Moong_Green_Gram,Rabi,0.25,63,25.93
Karnataka,Chikmagalur,2021,Onion,Kharif,7.1,67,25.03
Karnataka,Chikmagalur,2021,Onion,Rabi,10.86,66,24.04
Karnataka,Chikmagalur,2021,Potato,Kharif,7.83,66,25.82
Karnataka,Chikmagalur,2021,Potato,Rabi,14.49,73,24.58
Karnataka,Chikmagalur,2021,Ragi,Kharif,1.03,66,25.82
Karnataka,Chikmagalur,2021,Ragi,Rabi,1.35,74,23.13
Karnataka,Chikmagalur,2021,Rice,Kharif,2.51,70,25.82
Karnataka,Chikmagalur,2021,Rice,Rabi,2.57,63,25.93
Karnataka,Chikmagalur,2021,Sesamum,Kharif,1.03,65,23.57
Karnataka,Chikmagalur,2021,Sesamum,Rabi,1.71,66,24.04
Karnataka,Chikmagalur,2021,Soyabean,Kharif,1.17,70,25.82
Karnataka,Chikmagalur,2021,Soyabean,Rabi,1.64,73,24.58
Karnataka,Chikmagalur,2021,Sunflower,Kharif,0.8,70,23.57
Karnataka,Chikmagalur,2021,Sunflower,Rabi,0.8,74,23.13
Karnataka,Chikmagalur,2021,Urad,Kharif,0.31,67,25.82
Karnataka,Chikmagalur,2021,Urad,Rabi,0.5,63,25.93
Karnataka,Chikmagalur,2022,Arhar_Tur,Kharif,0.76,65,24.15
Karnataka,Chikmagalur,2022,Arhar_Tur,Rabi,0.19,66,24.04
Karnataka,Chikmagalur,2022,Bajra,Kharif,1.42,65,24.15
Karnataka,Chikmagalur,2022,Bajra,Rabi,0.14,73,24.58
Karnataka,Chikmagalur,2022,Castor_Seed,Kharif,0.5,70,24.15
Karnataka,Chikmagalur,2022,Castor_Seed,Rabi,2.06,74,23.13
Karnataka,Chikmagalur,2022,Cotton,Kharif,2.39,70,23.57
Karnataka,Chikmagalur,2022,Cotton,Rabi,0.91,63,25.93
Karnataka,Chikmagalur,2022,Cowpea,Kharif,0.37,67,25.03
Karnataka,Chikmagalur,2022,Cowpea,Rabi,0.58,66,24.04
Karnataka,Chikmagalur,2022,Dry_Chillies,Kharif,1.02,70,24.15
Karnataka,Chikmagalur,2022,Dry_Chillies,Rabi,2.1,73,24.58
Karnataka,Chikmagalur,2022,Groundnut,Kharif,0.93,65,24.15
Karnataka,Chikmagalur,2022,Groundnut,Rabi,2.14,74,23.13
Karnataka,Chikmagalur,2022,Horse_Gram,Kharif,0.89,67,23.57
Karnataka,Chikmagalur,2022,Horse_Gram,Rabi,0.79,63,25.93
Karnataka,Chikmagalur,2022,Jowar,Kharif,0.52,66,25.03
Karnataka,Chikmagalur,2022,Jowar,Rabi,1.13,66,24.04
Karnataka,Chikmagalur,2022,Maize,Kharif,2.83,65,24.15
Karnataka,Chikmagalur,2022,Maize,Rabi,3.49,73,24.58
Karnataka,Chikmagalur,2022,Moong_Green_Gram,Kharif,0.27,70,25.82
Karnataka,Chikmagalur,2022,Moong_Green_Gram,Rabi,0.25,74,23.13
Karnataka,Chikmagalur,2022,Onion,Kharif,5.12,70,25.82
Karnataka,Chikmagalur,2022,Onion,Rabi,13.21,63,25.93
Karnataka,Chikmagalur,2022,Potato,Kharif,5.77,65,25.82
Karnataka,Chikmagalur,2022,Potato,Rabi,17.8,66,24.04
Karnataka,Chikmagalur,2022,Ragi,Kharif,1.03,66,25.03
Karnataka,Chikmagalur,2022,Ragi,Rabi,1.36,73,24.58
Karnataka,Chikmagalur,2022,Rice,Kharif,2.43,67,25.03
Karnataka,Chikmagalur,2022,Rice,Rabi,2.66,74,23.13
Karnataka,Chikmagalur,2022,Sesamum,Kharif,0.98,65,25.03
Karnataka,Chikmagalur,2022,Sesamum,Rabi,1.77,63,25.93
Karnataka,Chikmagalur,2022,Soyabean,Kharif,1.17,67,25.03
Karnataka,Chikmagalur,2022,Soyabean,Rabi,1.65,66,24.04
Karnataka,Chikmagalur,2022,Sunflower,Kharif,0.82,67,25.03
Karnataka,Chikmagalur,2022,Sunflower,Rabi,0.79,73,24.58
Karnataka,Chikmagalur,2022,Urad,Kharif,0.22,67,25.03
Karnataka,Chikmagalur,2022,Urad,Rabi,0.5,74,23.13
Karnataka,Chitradurga,2015,Arhar_Tur,Kharif,1,65,24.15
Karnataka,Chitradurga,2015,Arhar_Tur,Rabi,0.15,63,25.93
Karnataka,Chitradurga,2015,Bajra,Kharif,0.65,66,23.57
Karnataka,Chitradurga,2015,Bajra,Rabi,0.19,66,24.04
Karnataka,Chitradurga,2015,Castor_Seed,Kharif,0.62,67,24.15
Karnataka,Chitradurga,2015,Castor_Seed,Rabi,1.33,73,24.58
Karnataka,Chitradurga,2015,Cotton,Kharif,1.32,65,24.15
Karnataka,Chitradurga,2015,Cotton,Rabi,1.2,74,23.13
Karnataka,Chitradurga,2015,Cowpea,Kharif,0.71,67,23.57
Karnataka,Chitradurga,2015,Cowpea,Rabi,0.44,63,25.93
Karnataka,Chitradurga,2015,Dry_Chillies,Kharif,1.09,65,25.03
Karnataka,Chitradurga,2015,Dry_Chillies,Rabi,2.02,66,24.04
Karnataka,Chitradurga,2015,Groundnut,Kharif,0.65,67,25.03
Karnataka,Chitradurga,2015,Groundnut,Rabi,2.16,73,24.58
Karnataka,Chitradurga,2015,Horse_Gram,Kharif,0.38,67,25.03
Karnataka,Chitradurga,2015,Horse_Gram,Rabi,0.36,74,23.13
Karnataka,Chitradurga,2015,Jowar,Kharif,1.25,66,25.03
Karnataka,Chitradurga,2015,Jowar,Rabi,0.7,63,25.93
Karnataka,Chitradurga,2015,Maize,Kharif,3,65,25.03
Karnataka,Chitradurga,2015,Maize,Rabi,2.65,66,24.04
Karnataka,Chitradurga,2015,Moong_Green_Gram,Kharif,0.3,70,25.82
Karnataka,Chitradurga,2015,Moong_Green_Gram,Rabi,0.26,73,24.58
Karnataka,Chitradurga,2015,Onion,Kharif,9.15,65,25.82
Karnataka,Chitradurga,2015,Onion,Rabi,9.32,74,23.13
Karnataka,Chitradurga,2015,Potato,Kharif,4,66,24.15
Karnataka,Chitradurga,2015,Potato,Rabi,15.87,63,25.93
Karnataka,Chitradurga,2015,Ragi,Kharif,1.59,70,24.15
Karnataka,Chitradurga,2015,Ragi,Rabi,2.07,66,24.04
Karnataka,Chitradurga,2015,Rice,Kharif,2.4,70,23.57
Karnataka,Chitradurga,2015,Rice,Rabi,3.08,73,24.58
Karnataka,Chitradurga,2015,Sesamum,Kharif,0.52,70,25.03
Karnataka,Chitradurga,2015,Sesamum,Rabi,1.37,74,23.13
Karnataka,Chitradurga,2015,Soyabean,Kharif,1.08,66,23.57
Karnataka,Chitradurga,2015,Soyabean,Rabi,1.27,63,25.93
Karnataka,Chitradurga,2015,Sunflower,Kharif,0.5,66,25.03
Karnataka,Chitradurga,2015,Sunflower,Rabi,0.54,66,24.04
Karnataka,Chitradurga,2015,Urad,Kharif,0.4,67,25.82
Karnataka,Chitradurga,2015,Urad,Rabi,0.5,73,24.58
Karnataka,Chitradurga,2016,Arhar_Tur,Kharif,0.28,65,25.03
Karnataka,Chitradurga,2016,Arhar_Tur,Rabi,0.27,74,23.13
Karnataka,Chitradurga,2016,Bajra,Kharif,0.28,65,24.15
Karnataka,Chitradurga,2016,Bajra,Rabi,0.19,63,25.93
Karnataka,Chitradurga,2016,Castor_Seed,Kharif,1.78,67,23.57
Karnataka,Chitradurga,2016,Castor_Seed,Rabi,1.3,66,24.04
Karnataka,Chitradurga,2016,Cotton,Kharif,0.91,67,25.03
Karnataka,Chitradurga,2016,Cotton,Rabi,0.77,73,24.58
Karnataka,Chitradurga,2016,Cowpea,Kharif,0.77,67,24.15
Karnataka,Chitradurga,2016,Cowpea,Rabi,0.02,74,23.13
Karnataka,Chitradurga,2016,Dry_Chillies,Kharif,0.15,67,23.57
Karnataka,Chitradurga,2016,Dry_Chillies,Rabi,2.14,63,25.93
Karnataka,Chitradurga,2016,Groundnut,Kharif,0.21,65,25.03
Karnataka,Chitradurga,2016,Groundnut,Rabi,2.16,66,24.04
Karnataka,Chitradurga,2016,Horse_Gram,Kharif,0.26,66,25.03
Karnataka,Chitradurga,2016,Horse_Gram,Rabi,0.09,73,24.58
Karnataka,Chitradurga,2016,Jowar,Kharif,0.75,66,23.57
Karnataka,Chitradurga,2016,Jowar,Rabi,0.1,74,23.13
Karnataka,Chitradurga,2016,Maize,Kharif,1.2,65,23.57
Karnataka,Chitradurga,2016,Maize,Rabi,1.82,63,25.93
Karnataka,Chitradurga,2016,Moong_Green_Gram,Kharif,0.23,66,25.03
Karnataka,Chitradurga,2016,Moong_Green_Gram,Rabi,0.26,66,24.04
Karnataka,Chitradurga,2016,Onion,Kharif,6.05,67,23.57
Karnataka,Chitradurga,2016,Onion,Rabi,5.83,73,24.58
Karnataka,Chitradurga,2016,Potato,Kharif,9.83,70,25.03
Karnataka,Chitradurga,2016,Potato,Rabi,15.87,74,23.13
Karnataka,Chitradurga,2016,Ragi,Kharif,0.57,67,25.82
Karnataka,Chitradurga,2016,Ragi,Rabi,2.37,63,25.93
Karnataka,Chitradurga,2016,Rice,Kharif,1.91,67,25.82
Karnataka,Chitradurga,2016,Rice,Rabi,2.6,66,24.04
Karnataka,Chitradurga,2016,Sesamum,Kharif,0.44,70,25.03
Karnataka,Chitradurga,2016,Sesamum,Rabi,1.21,73,24.58
Karnataka,Chitradurga,2016,Soyabean,Kharif,0.75,65,23.57
Karnataka,Chitradurga,2016,Soyabean,Rabi,1.02,74,23.13
Karnataka,Chitradurga,2016,Sunflower,Kharif,0.26,66,25.82
Karnataka,Chitradurga,2016,Sunflower,Rabi,0.22,63,25.93
Karnataka,Chitradurga,2016,Urad,Kharif,0,67,24.15
Karnataka,Chitradurga,2016,Urad,Rabi,0.5,66,24.04
Karnataka,Chitradurga,2017,Arhar_Tur,Kharif,0.76,66,25.03
Karnataka,Chitradurga,2017,Arhar_Tur,Rabi,0.19,73,24.58
Karnataka,Chitradurga,2017,Bajra,Kharif,1.04,66,24.15
Karnataka,Chitradurga,2017,Bajra,Rabi,0.17,74,23.13
Karnataka,Chitradurga,2017,Castor_Seed,Kharif,0.78,67,25.82
Karnataka,Chitradurga,2017,Castor_Seed,Rabi,1.57,63,25.93
Karnataka,Chitradurga,2017,Cotton,Kharif,1.92,70,24.15
Karnataka,Chitradurga,2017,Cotton,Rabi,0.76,66,24.04
Karnataka,Chitradurga,2017,Cowpea,Kharif,0.23,66,25.82
Karnataka,Chitradurga,2017,Cowpea,Rabi,0.41,73,24.58
Karnataka,Chitradurga,2017,Dry_Chillies,Kharif,0.04,67,25.03
Karnataka,Chitradurga,2017,Dry_Chillies,Rabi,2.01,74,23.13
Karnataka,Chitradurga,2017,Groundnut,Kharif,1.03,65,25.03
Karnataka,Chitradurga,2017,Groundnut,Rabi,2.16,63,25.93
Karnataka,Chitradurga,2017,Horse_Gram,Kharif,0.91,70,25.82
Karnataka,Chitradurga,2017,Horse_Gram,Rabi,0.69,66,24.04
Karnataka,Chitradurga,2017,Jowar,Kharif,1.25,67,25.82
Karnataka,Chitradurga,2017,Jowar,Rabi,0.6,73,24.58
Karnataka,Chitradurga,2017,Maize,Kharif,4.16,67,25.03
Karnataka,Chitradurga,2017,Maize,Rabi,3.74,74,23.13
Karnataka,Chitradurga,2017,Moong_Green_Gram,Kharif,0.03,66,25.03
Karnataka,Chitradurga,2017,Moong_Green_Gram,Rabi,0.26,63,25.93
Karnataka,Chitradurga,2017,Onion,Kharif,14.7,70,25.03
Karnataka,Chitradurga,2017,Onion,Rabi,14.03,66,24.04
Karnataka,Chitradurga,2017,Potato,Kharif,7.16,65,23.57
Karnataka,Chitradurga,2017,Potato,Rabi,15.87,73,24.58
Karnataka,Chitradurga,2017,Ragi,Kharif,1.9,67,25.82
Karnataka,Chitradurga,2017,Ragi,Rabi,2.12,74,23.13
Karnataka,Chitradurga,2017,Rice,Kharif,2.64,67,25.82
Karnataka,Chitradurga,2017,Rice,Rabi,3.12,63,25.93
Karnataka,Chitradurga,2017,Sesamum,Kharif,0.42,65,23.57
Karnataka,Chitradurga,2017,Sesamum,Rabi,1.35,66,24.04
Karnataka,Chitradurga,2017,Soyabean,Kharif,1.08,66,25.82
Karnataka,Chitradurga,2017,Soyabean,Rabi,1.8,73,24.58
Karnataka,Chitradurga,2017,Sunflower,Kharif,1.17,67,23.57
Karnataka,Chitradurga,2017,Sunflower,Rabi,0.61,74,23.13
Karnataka,Chitradurga,2017,Urad,Kharif,0.4,70,25.03
Karnataka,Chitradurga,2017,Urad,Rabi,0.5,63,25.93
Karnataka,Chitradurga,2018,Arhar_Tur,Kharif,0.45,65,24.15
Karnataka,Chitradurga,2018,Arhar_Tur,Rabi,0.29,66,24.04
Karnataka,Chitradurga,2018,Bajra,Kharif,0.41,66,25.03
Karnataka,Chitradurga,2018,Bajra,Rabi,0.15,73,24.58
Karnataka,Chitradurga,2018,Castor_Seed,Kharif,0.57,70,25.82
Karnataka,Chitradurga,2018,Castor_Seed,Rabi,1.4,74,23.13
Karnataka,Chitradurga,2018,Cotton,Kharif,1.75,65,25.82
Karnataka,Chitradurga,2018,Cotton,Rabi,0.5,63,25.93
Karnataka,Chitradurga,2018,Cowpea,Kharif,0.38,70,23.57
Karnataka,Chitradurga,2018,Cowpea,Rabi,0.28,66,24.04
Karnataka,Chitradurga,2018,Dry_Chillies,Kharif,0.48,66,25.82
Karnataka,Chitradurga,2018,Dry_Chillies,Rabi,2.1,73,24.58
Karnataka,Chitradurga,2018,Groundnut,Kharif,0.41,67,25.03
Karnataka,Chitradurga,2018,Groundnut,Rabi,2.16,74,23.13
Karnataka,Chitradurga,2018,Horse_Gram,Kharif,0.6,66,25.82
Karnataka,Chitradurga,2018,Horse_Gram,Rabi,0.64,63,25.93
Karnataka,Chitradurga,2018,Jowar,Kharif,0.88,66,25.82
Karnataka,Chitradurga,2018,Jowar,Rabi,0.42,66,24.04
Karnataka,Chitradurga,2018,Maize,Kharif,2.14,66,25.03
Karnataka,Chitradurga,2018,Maize,Rabi,2.63,73,24.58
Karnataka,Chitradurga,2018,Moong_Green_Gram,Kharif,0.22,65,23.57
Karnataka,Chitradurga,2018,Moong_Green_Gram,Rabi,0.26,74,23.13
